GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,players_list
Lineups,-1628389-1629130-1629312-1631107-1631170-,B. Adebayo - D. Robinson - H. Highsmith - N. Jovic - J. Jaquez Jr.,1,1,0,1.0,19.3,15.0,41.0,0.366,6.0,14.0,0.429,5.0,6.0,0.833,9.0,12.0,21.0,11.0,3.0,3.0,1.0,4.0,4.0,8.0,41.0,10.0,"'B. Adebayo', 'D. Robinson', 'H. Highsmith', 'N. Jovic', 'J. Jaquez Jr.'"
Lineups,-200768-201567-202710-1628389-1629639-,K. Lowry - K. Love - J. Butler - B. Adebayo - T. Herro,2,1,1,0.5,18.9,18.0,40.5,0.444,6.5,12.0,0.542,6.5,9.0,0.722,9.0,13.5,22.5,11.0,3.5,4.5,2.0,6.5,6.0,7.0,49.0,8.5,"'K. Lowry', 'K. Love', 'J. Butler', 'B. Adebayo', 'T. Herro'"
Lineups,-200768-1628389-1629130-1629312-1631170-,K. Lowry - B. Adebayo - D. Robinson - H. Highsmith - J. Jaquez Jr.,1,1,0,1.0,15.7,15.0,28.0,0.536,2.0,11.0,0.182,4.0,5.0,0.8,1.0,13.0,14.0,10.0,4.0,1.0,1.0,1.0,4.0,6.0,36.0,1.0,"'K. Lowry', 'B. Adebayo', 'D. Robinson', 'H. Highsmith', 'J. Jaquez Jr.'"
Lineups,-200768-201567-1626196-1628389-1629130-,K. Lowry - K. Love - J. Richardson - B. Adebayo - D. Robinson,1,0,1,0.0,15.2,10.0,31.0,0.323,6.0,10.0,0.6,4.0,7.0,0.571,4.0,9.0,13.0,9.0,2.0,0.0,1.0,1.0,6.0,7.0,30.0,-12.0,"'K. Lowry', 'K. Love', 'J. Richardson', 'B. Adebayo', 'D. Robinson'"
Lineups,-200768-202710-1628389-1629639-1631170-,K. Lowry - J. Butler - B. Adebayo - T. Herro - J. Jaquez Jr.,1,0,1,0.0,14.8,12.0,32.0,0.375,3.0,12.0,0.25,3.0,3.0,1.0,7.0,12.0,19.0,6.0,6.0,4.0,3.0,2.0,4.0,4.0,30.0,2.0,"'K. Lowry', 'J. Butler', 'B. Adebayo', 'T. Herro', 'J. Jaquez Jr.'"
Lineups,-202710-1626196-1628389-1629312-1629639-,J. Butler - J. Richardson - B. Adebayo - H. Highsmith - T. Herro,1,0,1,0.0,14.6,14.0,23.0,0.609,4.0,10.0,0.4,5.0,8.0,0.625,3.0,13.0,16.0,9.0,8.0,3.0,6.0,1.0,4.0,7.0,37.0,6.0,"'J. Butler', 'J. Richardson', 'B. Adebayo', 'H. Highsmith', 'T. Herro'"
Lineups,-1628418-1628997-1629130-1631170-1631288-,T. Bryant - C. Martin - D. Robinson - J. Jaquez Jr. - J. Cain,1,1,0,1.0,14.2,15.0,28.0,0.536,3.0,6.0,0.5,0.0,0.0,0.0,6.0,8.0,14.0,9.0,6.0,3.0,0.0,2.0,3.0,1.0,33.0,-4.0,"'T. Bryant', 'C. Martin', 'D. Robinson', 'J. Jaquez Jr.', 'J. Cain'"
Lineups,-202710-1626179-1626196-1628389-1629312-,J. Butler - T. Rozier - J. Richardson - B. Adebayo - H. Highsmith,1,0,1,0.0,14.0,10.0,23.0,0.435,2.0,7.0,0.286,6.0,6.0,1.0,3.0,8.0,11.0,6.0,2.0,3.0,0.0,0.0,3.0,5.0,28.0,3.0,"'J. Butler', 'T. Rozier', 'J. Richardson', 'B. Adebayo', 'H. Highsmith'"
Lineups,-200768-202710-1628389-1629639-1631107-,K. Lowry - J. Butler - B. Adebayo - T. Herro - N. Jovic,2,1,1,0.5,13.9,13.0,22.5,0.578,2.0,6.5,0.308,4.0,4.5,0.889,0.5,12.5,13.0,8.5,2.0,1.5,1.0,1.5,3.0,4.0,32.0,9.5,"'K. Lowry', 'J. Butler', 'B. Adebayo', 'T. Herro', 'N. Jovic'"
Lineups,-202710-1628389-1628997-1629639-1631107-,J. Butler - B. Adebayo - C. Martin - T. Herro - N. Jovic,3,1,2,0.333,13.8,11.7,24.3,0.479,4.0,7.3,0.545,5.7,6.3,0.895,2.7,9.7,12.3,7.0,3.7,1.7,1.0,1.7,3.7,4.7,33.0,3.3,"'J. Butler', 'B. Adebayo', 'C. Martin', 'T. Herro', 'N. Jovic'"
Lineups,-200768-1626196-1628418-1629312-1631170-,K. Lowry - J. Richardson - T. Bryant - H. Highsmith - J. Jaquez Jr.,1,0,1,0.0,13.4,7.0,22.0,0.318,4.0,11.0,0.364,0.0,0.0,0.0,2.0,9.0,11.0,4.0,10.0,3.0,2.0,3.0,4.0,3.0,18.0,-17.0,"'K. Lowry', 'J. Richardson', 'T. Bryant', 'H. Highsmith', 'J. Jaquez Jr.'"
Lineups,-202710-1626179-1628389-1629130-1631107-,J. Butler - T. Rozier - B. Adebayo - D. Robinson - N. Jovic,2,1,1,0.5,12.2,7.5,19.5,0.385,3.5,9.0,0.389,5.5,7.0,0.786,0.5,6.0,6.5,6.5,3.0,3.5,1.5,1.0,4.0,5.0,24.0,-6.0,"'J. Butler', 'T. Rozier', 'B. Adebayo', 'D. Robinson', 'N. Jovic'"
Lineups,-1626179-1626196-1628389-1628997-1629130-,T. Rozier - J. Richardson - B. Adebayo - C. Martin - D. Robinson,1,0,1,0.0,12.2,9.0,24.0,0.375,2.0,10.0,0.2,0.0,0.0,0.0,2.0,7.0,9.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,20.0,-8.0,"'T. Rozier', 'J. Richardson', 'B. Adebayo', 'C. Martin', 'D. Robinson'"
Lineups,-201567-202710-1628389-1628997-1629639-,K. Love - J. Butler - B. Adebayo - C. Martin - T. Herro,1,0,1,0.0,12.1,10.0,25.0,0.4,1.0,5.0,0.2,1.0,1.0,1.0,3.0,9.0,12.0,6.0,2.0,3.0,0.0,2.0,2.0,5.0,22.0,2.0,"'K. Love', 'J. Butler', 'B. Adebayo', 'C. Martin', 'T. Herro'"
Lineups,-201567-202710-1626153-1628997-1631170-,K. Love - J. Butler - D. Wright - C. Martin - J. Jaquez Jr.,1,1,0,1.0,12.0,10.0,21.0,0.476,2.0,5.0,0.4,4.0,6.0,0.667,4.0,4.0,8.0,7.0,3.0,1.0,1.0,2.0,5.0,7.0,26.0,4.0,"'K. Love', 'J. Butler', 'D. Wright', 'C. Martin', 'J. Jaquez Jr.'"
Lineups,-202710-1626179-1628389-1629312-1629639-,J. Butler - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,5,2,3,0.4,11.8,9.8,21.0,0.467,3.4,8.6,0.395,4.6,4.8,0.958,1.6,8.4,10.0,7.0,3.0,1.4,0.8,0.0,3.6,3.6,27.6,-1.6,"'J. Butler', 'T. Rozier', 'B. Adebayo', 'H. Highsmith', 'T. Herro'"
Lineups,-1626196-1629130-1629639-1631115-1631170-,J. Richardson - D. Robinson - T. Herro - O. Robinson - J. Jaquez Jr.,1,0,1,0.0,11.8,12.0,21.0,0.571,3.0,7.0,0.429,4.0,4.0,1.0,1.0,5.0,6.0,9.0,3.0,2.0,1.0,1.0,6.0,7.0,31.0,-4.0,"'J. Richardson', 'D. Robinson', 'T. Herro', 'O. Robinson', 'J. Jaquez Jr.'"
Lineups,-200768-202710-1628997-1629130-1631115-,K. Lowry - J. Butler - C. Martin - D. Robinson - O. Robinson,7,4,3,0.571,11.2,8.6,19.6,0.438,3.9,8.1,0.474,3.4,4.4,0.774,3.4,6.1,9.6,6.6,4.0,1.4,0.7,1.6,5.1,4.6,24.4,0.3,"'K. Lowry', 'J. Butler', 'C. Martin', 'D. Robinson', 'O. Robinson'"
Lineups,-1628389-1629312-1629639-1630181-1631170-,B. Adebayo - H. Highsmith - T. Herro - R. Hampton - J. Jaquez Jr.,1,1,0,1.0,11.1,12.0,22.0,0.545,1.0,7.0,0.143,3.0,4.0,0.75,2.0,9.0,11.0,7.0,2.0,1.0,0.0,2.0,5.0,3.0,28.0,3.0,"'B. Adebayo', 'H. Highsmith', 'T. Herro', 'R. Hampton', 'J. Jaquez Jr.'"
Lineups,-1628389-1629130-1631107-1631170-1631288-,B. Adebayo - D. Robinson - N. Jovic - J. Jaquez Jr. - J. Cain,1,1,0,1.0,11.0,9.0,19.0,0.474,2.0,7.0,0.286,5.0,7.0,0.714,3.0,7.0,10.0,6.0,3.0,3.0,1.0,0.0,4.0,6.0,25.0,12.0,"'B. Adebayo', 'D. Robinson', 'N. Jovic', 'J. Jaquez Jr.', 'J. Cain'"
Lineups,-200768-1628389-1629639-1631107-1631170-,K. Lowry - B. Adebayo - T. Herro - N. Jovic - J. Jaquez Jr.,5,3,2,0.6,11.0,9.0,21.4,0.421,3.4,8.8,0.386,2.2,2.6,0.846,2.4,8.0,10.4,6.2,3.4,2.0,1.0,1.4,3.0,3.4,23.6,0.8,"'K. Lowry', 'B. Adebayo', 'T. Herro', 'N. Jovic', 'J. Jaquez Jr.'"
Lineups,-200768-1628389-1628997-1629639-1631170-,K. Lowry - B. Adebayo - C. Martin - T. Herro - J. Jaquez Jr.,3,3,0,1.0,10.5,8.0,16.7,0.48,2.0,4.7,0.429,4.3,5.3,0.813,1.3,9.7,11.0,3.3,4.0,1.0,1.3,1.3,2.3,4.0,22.3,1.0,"'K. Lowry', 'B. Adebayo', 'C. Martin', 'T. Herro', 'J. Jaquez Jr.'"
Lineups,-1628389-1629312-1629639-1631107-1631170-,B. Adebayo - H. Highsmith - T. Herro - N. Jovic - J. Jaquez Jr.,2,1,1,0.5,10.1,9.5,20.5,0.463,4.5,8.5,0.529,6.0,7.0,0.857,2.5,8.5,11.0,6.0,2.5,2.0,1.0,1.5,4.0,3.5,29.5,3.0,"'B. Adebayo', 'H. Highsmith', 'T. Herro', 'N. Jovic', 'J. Jaquez Jr.'"
Lineups,-1626153-1628389-1628997-1629130-1631170-,D. Wright - B. Adebayo - C. Martin - D. Robinson - J. Jaquez Jr.,2,2,0,1.0,10.1,9.5,18.0,0.528,2.0,6.5,0.308,4.0,5.5,0.727,2.0,7.0,9.0,6.5,3.5,3.0,1.0,0.5,2.5,4.5,25.0,4.5,"'D. Wright', 'B. Adebayo', 'C. Martin', 'D. Robinson', 'J. Jaquez Jr.'"
Lineups,-1628418-1628997-1629130-1629639-1631170-,T. Bryant - C. Martin - D. Robinson - T. Herro - J. Jaquez Jr.,1,1,0,1.0,9.9,9.0,19.0,0.474,2.0,5.0,0.4,2.0,2.0,1.0,2.0,6.0,8.0,6.0,1.0,3.0,0.0,2.0,2.0,3.0,22.0,4.0,"'T. Bryant', 'C. Martin', 'D. Robinson', 'T. Herro', 'J. Jaquez Jr.'"
Lineups,-1628389-1628997-1629130-1629639-1631107-,B. Adebayo - C. Martin - D. Robinson - T. Herro - N. Jovic,3,3,0,1.0,9.8,10.0,17.7,0.566,3.0,7.0,0.429,3.0,4.0,0.75,1.0,5.7,6.7,6.3,2.0,1.7,0.7,0.0,2.3,4.0,26.0,2.7,"'B. Adebayo', 'C. Martin', 'D. Robinson', 'T. Herro', 'N. Jovic'"
Lineups,-1626196-1628997-1631107-1631288-1631306-,J. Richardson - C. Martin - N. Jovic - J. Cain - C. Swider,1,0,1,0.0,9.1,9.0,17.0,0.529,3.0,10.0,0.3,0.0,1.0,0.0,3.0,8.0,11.0,7.0,3.0,1.0,1.0,1.0,2.0,4.0,21.0,6.0,"'J. Richardson', 'C. Martin', 'N. Jovic', 'J. Cain', 'C. Swider'"
Lineups,-1626196-1628389-1628997-1629130-1631170-,J. Richardson - B. Adebayo - C. Martin - D. Robinson - J. Jaquez Jr.,7,5,2,0.714,8.9,7.6,14.9,0.51,2.6,4.7,0.545,2.4,3.1,0.773,1.1,5.6,6.7,5.4,2.3,1.4,0.1,1.1,3.4,3.1,20.1,-1.1,"'J. Richardson', 'B. Adebayo', 'C. Martin', 'D. Robinson', 'J. Jaquez Jr.'"
Lineups,-200768-202710-1628389-1629130-1629312-,K. Lowry - J. Butler - B. Adebayo - D. Robinson - H. Highsmith,9,7,2,0.778,8.8,7.8,15.3,0.507,2.2,5.4,0.408,4.4,4.9,0.909,1.4,5.6,7.0,4.6,2.4,1.9,0.6,0.9,3.7,4.0,22.2,2.2,"'K. Lowry', 'J. Butler', 'B. Adebayo', 'D. Robinson', 'H. Highsmith'"
Lineups,-1628389-1628997-1629130-1631170-1631288-,B. Adebayo - C. Martin - D. Robinson - J. Jaquez Jr. - J. Cain,1,0,1,0.0,8.5,11.0,17.0,0.647,1.0,4.0,0.25,1.0,2.0,0.5,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,24.0,-1.0,"'B. Adebayo', 'C. Martin', 'D. Robinson', 'J. Jaquez Jr.', 'J. Cain'"
Lineups,-200768-1628389-1629312-1629639-1631107-,K. Lowry - B. Adebayo - H. Highsmith - T. Herro - N. Jovic,1,1,0,1.0,8.4,8.0,12.0,0.667,1.0,4.0,0.25,3.0,4.0,0.75,0.0,6.0,6.0,5.0,4.0,2.0,2.0,0.0,2.0,5.0,20.0,-4.0,"'K. Lowry', 'B. Adebayo', 'H. Highsmith', 'T. Herro', 'N. Jovic'"
Lineups,-202710-1626179-1628389-1628997-1629639-,J. Butler - T. Rozier - B. Adebayo - C. Martin - T. Herro,5,3,2,0.6,8.3,8.6,15.4,0.558,2.8,5.4,0.519,1.8,3.2,0.563,1.4,5.4,6.8,6.4,1.8,2.2,0.4,0.4,2.4,2.4,21.8,3.8,"'J. Butler', 'T. Rozier', 'B. Adebayo', 'C. Martin', 'T. Herro'"
Lineups,-1628418-1629130-1629639-1630696-1631288-,T. Bryant - D. Robinson - T. Herro - D. Smith - J. Cain,1,0,1,0.0,8.3,8.0,18.0,0.444,3.0,7.0,0.429,0.0,0.0,0.0,2.0,4.0,6.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,19.0,-3.0,"'T. Bryant', 'D. Robinson', 'T. Herro', 'D. Smith', 'J. Cain'"
Lineups,-200768-201567-202710-1628418-1629639-,K. Lowry - K. Love - J. Butler - T. Bryant - T. Herro,2,1,1,0.5,8.1,6.5,13.5,0.481,1.5,5.5,0.273,2.0,2.0,1.0,0.0,6.0,6.0,4.5,2.5,1.5,0.0,0.0,2.5,2.5,16.5,-4.5,"'K. Lowry', 'K. Love', 'J. Butler', 'T. Bryant', 'T. Herro'"
Lineups,-200768-1628389-1629639-1631170-1631288-,K. Lowry - B. Adebayo - T. Herro - J. Jaquez Jr. - J. Cain,2,1,1,0.5,7.8,5.5,13.0,0.423,1.0,3.5,0.286,2.5,3.0,0.833,0.5,4.0,4.5,4.0,2.0,1.0,0.0,1.0,3.0,2.0,14.5,-6.0,"'K. Lowry', 'B. Adebayo', 'T. Herro', 'J. Jaquez Jr.', 'J. Cain'"
Lineups,-201567-1626196-1628389-1628997-1629130-,K. Love - J. Richardson - B. Adebayo - C. Martin - D. Robinson,1,1,0,1.0,7.6,7.0,10.0,0.7,1.0,1.0,1.0,5.0,5.0,1.0,0.0,7.0,7.0,4.0,5.0,2.0,0.0,1.0,4.0,5.0,20.0,11.0,"'K. Love', 'J. Richardson', 'B. Adebayo', 'C. Martin', 'D. Robinson'"
Lineups,-1626196-1629130-1629639-1631107-1631115-,J. Richardson - D. Robinson - T. Herro - N. Jovic - O. Robinson,1,0,1,0.0,7.4,8.0,13.0,0.615,4.0,7.0,0.571,4.0,4.0,1.0,1.0,8.0,9.0,5.0,3.0,0.0,0.0,1.0,6.0,3.0,24.0,9.0,"'J. Richardson', 'D. Robinson', 'T. Herro', 'N. Jovic', 'O. Robinson'"
Lineups,-200768-1626196-1628389-1629130-1629312-,K. Lowry - J. Richardson - B. Adebayo - D. Robinson - H. Highsmith,2,0,2,0.0,7.2,3.5,11.0,0.318,1.0,4.0,0.25,3.0,3.0,1.0,1.5,4.0,5.5,2.0,3.0,2.0,0.5,0.5,2.5,2.0,11.0,-2.5,"'K. Lowry', 'J. Richardson', 'B. Adebayo', 'D. Robinson', 'H. Highsmith'"
Lineups,-1626196-1628997-1629130-1631115-1631170-,J. Richardson - C. Martin - D. Robinson - O. Robinson - J. Jaquez Jr.,6,4,2,0.667,7.1,6.3,13.3,0.475,1.7,5.0,0.333,2.8,3.5,0.81,1.0,6.7,7.7,3.8,1.8,1.0,0.5,0.5,2.3,2.7,17.2,3.2,"'J. Richardson', 'C. Martin', 'D. Robinson', 'O. Robinson', 'J. Jaquez Jr.'"
Lineups,-202710-1628997-1629130-1631115-1631170-,J. Butler - C. Martin - D. Robinson - O. Robinson - J. Jaquez Jr.,2,0,2,0.0,7.0,6.5,11.0,0.591,2.0,3.5,0.571,4.0,5.5,0.727,0.5,4.5,5.0,3.5,2.0,1.5,0.0,1.0,3.0,5.0,19.0,0.0,"'J. Butler', 'C. Martin', 'D. Robinson', 'O. Robinson', 'J. Jaquez Jr.'"
Lineups,-200768-202710-1628389-1629312-1629639-,K. Lowry - J. Butler - B. Adebayo - H. Highsmith - T. Herro,6,4,2,0.667,7.0,7.0,12.7,0.553,2.2,4.5,0.481,3.0,3.3,0.9,1.2,4.3,5.5,4.7,1.7,1.0,0.3,0.8,1.5,3.0,19.2,1.8,"'K. Lowry', 'J. Butler', 'B. Adebayo', 'H. Highsmith', 'T. Herro'"
Lineups,-200768-1628389-1629639-1630181-1631170-,K. Lowry - B. Adebayo - T. Herro - R. Hampton - J. Jaquez Jr.,1,1,0,1.0,6.7,4.0,12.0,0.333,2.0,7.0,0.286,1.0,3.0,0.333,3.0,3.0,6.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,11.0,-9.0,"'K. Lowry', 'B. Adebayo', 'T. Herro', 'R. Hampton', 'J. Jaquez Jr.'"
Lineups,-1626179-1628389-1628997-1629639-1631170-,T. Rozier - B. Adebayo - C. Martin - T. Herro - J. Jaquez Jr.,3,2,1,0.667,6.7,7.0,11.7,0.6,2.3,4.0,0.583,1.7,1.7,1.0,0.7,5.7,6.3,5.3,1.7,0.7,0.3,0.3,1.3,1.7,18.0,3.0,"'T. Rozier', 'B. Adebayo', 'C. Martin', 'T. Herro', 'J. Jaquez Jr.'"
Lineups,-1626196-1628418-1629130-1629639-1631170-,J. Richardson - T. Bryant - D. Robinson - T. Herro - J. Jaquez Jr.,3,3,0,1.0,6.6,6.3,12.3,0.514,2.0,5.7,0.353,0.7,1.0,0.667,1.0,4.7,5.7,4.3,2.7,1.0,0.7,0.7,4.3,1.7,15.3,-2.0,"'J. Richardson', 'T. Bryant', 'D. Robinson', 'T. Herro', 'J. Jaquez Jr.'"
Lineups,-200768-1628389-1629312-1630696-1631170-,K. Lowry - B. Adebayo - H. Highsmith - D. Smith - J. Jaquez Jr.,1,1,0,1.0,6.6,1.0,9.0,0.111,1.0,4.0,0.25,8.0,9.0,0.889,2.0,1.0,3.0,1.0,4.0,2.0,0.0,1.0,3.0,4.0,11.0,-8.0,"'K. Lowry', 'B. Adebayo', 'H. Highsmith', 'D. Smith', 'J. Jaquez Jr.'"
Lineups,-200768-201567-202710-1628997-1631170-,K. Lowry - K. Love - J. Butler - C. Martin - J. Jaquez Jr.,9,5,4,0.556,6.6,6.0,11.9,0.505,1.8,4.8,0.372,3.0,3.4,0.871,1.4,3.9,5.3,3.7,1.1,1.0,0.3,0.4,2.6,2.7,16.8,0.8,"'K. Lowry', 'K. Love', 'J. Butler', 'C. Martin', 'J. Jaquez Jr.'"
Lineups,-1626196-1628389-1628997-1631170-1631306-,J. Richardson - B. Adebayo - C. Martin - J. Jaquez Jr. - C. Swider,1,0,1,0.0,6.4,4.0,14.0,0.286,0.0,6.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,-3.0,"'J. Richardson', 'B. Adebayo', 'C. Martin', 'J. Jaquez Jr.', 'C. Swider'"
Lineups,-1626196-1628389-1629130-1630696-1631170-,J. Richardson - B. Adebayo - D. Robinson - D. Smith - J. Jaquez Jr.,3,3,0,1.0,6.4,4.3,11.0,0.394,1.3,5.0,0.267,1.7,2.0,0.833,1.0,4.0,5.0,2.7,2.0,1.7,1.3,0.3,3.0,2.7,11.7,-1.3,"'J. Richardson', 'B. Adebayo', 'D. Robinson', 'D. Smith', 'J. Jaquez Jr.'"
Lineups,-1628418-1629130-1629639-1630696-1631170-,T. Bryant - D. Robinson - T. Herro - D. Smith - J. Jaquez Jr.,2,1,1,0.5,6.3,5.0,12.0,0.417,2.5,5.5,0.455,2.0,2.5,0.8,1.5,3.5,5.0,3.5,1.5,1.5,1.0,1.0,2.5,2.5,14.5,-2.5,"'T. Bryant', 'D. Robinson', 'T. Herro', 'D. Smith', 'J. Jaquez Jr.'"
Lineups,-201567-1628389-1629130-1630181-1631170-,K. Love - B. Adebayo - D. Robinson - R. Hampton - J. Jaquez Jr.,1,0,1,0.0,6.2,4.0,10.0,0.4,2.0,6.0,0.333,9.0,10.0,0.9,2.0,5.0,7.0,2.0,0.0,1.0,1.0,0.0,3.0,5.0,19.0,10.0,"'K. Love', 'B. Adebayo', 'D. Robinson', 'R. Hampton', 'J. Jaquez Jr.'"
Lineups,-201567-202710-1629130-1631170-1631288-,K. Love - J. Butler - D. Robinson - J. Jaquez Jr. - J. Cain,1,1,0,1.0,6.1,4.0,12.0,0.333,3.0,6.0,0.5,3.0,4.0,0.75,3.0,8.0,11.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,14.0,6.0,"'K. Love', 'J. Butler', 'D. Robinson', 'J. Jaquez Jr.', 'J. Cain'"
Lineups,-201567-1626196-1628389-1629130-1631170-,K. Love - J. Richardson - B. Adebayo - D. Robinson - J. Jaquez Jr.,7,5,2,0.714,6.1,5.0,10.4,0.479,1.7,4.7,0.364,2.9,3.4,0.833,0.7,4.7,5.4,3.1,1.3,0.6,0.3,0.6,2.4,2.9,14.6,2.0,"'K. Love', 'J. Richardson', 'B. Adebayo', 'D. Robinson', 'J. Jaquez Jr.'"
Lineups,-1626153-1628389-1628997-1629130-1629312-,D. Wright - B. Adebayo - C. Martin - D. Robinson - H. Highsmith,1,1,0,1.0,6.0,6.0,11.0,0.545,2.0,4.0,0.5,4.0,5.0,0.8,2.0,4.0,6.0,4.0,0.0,1.0,2.0,1.0,2.0,4.0,18.0,6.0,"'D. Wright', 'B. Adebayo', 'C. Martin', 'D. Robinson', 'H. Highsmith'"
Lineups,-201567-1626196-1628997-1631288-1631306-,K. Love - J. Richardson - C. Martin - J. Cain - C. Swider,1,0,1,0.0,6.0,5.0,10.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,2.0,5.0,7.0,4.0,3.0,1.0,0.0,2.0,2.0,4.0,15.0,1.0,"'K. Love', 'J. Richardson', 'C. Martin', 'J. Cain', 'C. Swider'"
Lineups,-202710-1626179-1626196-1628389-1629130-,J. Butler - T. Rozier - J. Richardson - B. Adebayo - D. Robinson,1,1,0,1.0,5.9,7.0,9.0,0.778,3.0,4.0,0.75,2.0,2.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,19.0,10.0,"'J. Butler', 'T. Rozier', 'J. Richardson', 'B. Adebayo', 'D. Robinson'"
Lineups,-1626179-1628389-1628997-1629312-1631170-,T. Rozier - B. Adebayo - C. Martin - H. Highsmith - J. Jaquez Jr.,1,0,1,0.0,5.8,6.0,14.0,0.429,1.0,2.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,13.0,2.0,"'T. Rozier', 'B. Adebayo', 'C. Martin', 'H. Highsmith', 'J. Jaquez Jr.'"
Lineups,-200768-201567-202710-1628389-1628997-,K. Lowry - K. Love - J. Butler - B. Adebayo - C. Martin,1,1,0,1.0,5.7,4.0,8.0,0.5,0.0,1.0,0.0,5.0,6.0,0.833,0.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,1.0,"'K. Lowry', 'K. Love', 'J. Butler', 'B. Adebayo', 'C. Martin'"
Lineups,-1628389-1629312-1629639-1631170-1631288-,B. Adebayo - H. Highsmith - T. Herro - J. Jaquez Jr. - J. Cain,1,1,0,1.0,5.6,5.0,12.0,0.417,1.0,5.0,0.2,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,-4.0,"'B. Adebayo', 'H. Highsmith', 'T. Herro', 'J. Jaquez Jr.', 'J. Cain'"
Lineups,-202710-1628389-1629639-1630181-1631107-,J. Butler - B. Adebayo - T. Herro - R. Hampton - N. Jovic,1,0,1,0.0,5.6,4.0,7.0,0.571,1.0,2.0,0.5,2.0,4.0,0.5,1.0,4.0,5.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,11.0,-1.0,"'J. Butler', 'B. Adebayo', 'T. Herro', 'R. Hampton', 'N. Jovic'"
Lineups,-1626196-1628389-1628997-1629639-1631170-,J. Richardson - B. Adebayo - C. Martin - T. Herro - J. Jaquez Jr.,6,5,1,0.833,5.6,4.5,10.3,0.435,1.3,3.0,0.444,1.0,1.0,1.0,1.3,5.2,6.5,3.3,1.5,0.3,0.2,0.7,2.5,1.8,11.3,0.5,"'J. Richardson', 'B. Adebayo', 'C. Martin', 'T. Herro', 'J. Jaquez Jr.'"
Lineups,-201567-1628997-1629130-1631107-1631170-,K. Love - C. Martin - D. Robinson - N. Jovic - J. Jaquez Jr.,1,1,0,1.0,5.5,6.0,9.0,0.667,2.0,4.0,0.5,2.0,4.0,0.5,0.0,6.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,16.0,3.0,"'K. Love', 'C. Martin', 'D. Robinson', 'N. Jovic', 'J. Jaquez Jr.'"
Lineups,-202710-1626179-1626196-1628389-1628997-,J. Butler - T. Rozier - J. Richardson - B. Adebayo - C. Martin,3,2,1,0.667,5.4,5.0,12.3,0.405,1.0,6.0,0.167,2.3,2.3,1.0,1.7,4.0,5.7,3.0,1.0,1.7,0.0,1.0,3.3,2.3,13.3,-1.7,"'J. Butler', 'T. Rozier', 'J. Richardson', 'B. Adebayo', 'C. Martin'"
Lineups,-200768-202710-1629639-1631115-1631170-,K. Lowry - J. Butler - T. Herro - O. Robinson - J. Jaquez Jr.,1,0,1,0.0,5.4,5.0,9.0,0.556,2.0,4.0,0.5,1.0,2.0,0.5,1.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,13.0,1.0,"'K. Lowry', 'J. Butler', 'T. Herro', 'O. Robinson', 'J. Jaquez Jr.'"
Lineups,-1628389-1629130-1629639-1630696-1631288-,B. Adebayo - D. Robinson - T. Herro - D. Smith - J. Cain,1,0,1,0.0,5.3,3.0,11.0,0.273,0.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,"'B. Adebayo', 'D. Robinson', 'T. Herro', 'D. Smith', 'J. Cain'"
Lineups,-1626196-1628389-1629130-1629312-1631170-,J. Richardson - B. Adebayo - D. Robinson - H. Highsmith - J. Jaquez Jr.,8,6,2,0.75,5.3,4.4,9.6,0.455,1.1,3.6,0.31,1.6,2.5,0.65,1.4,3.8,5.1,3.0,2.0,1.1,0.6,0.4,2.6,2.6,11.5,-0.8,"'J. Richardson', 'B. Adebayo', 'D. Robinson', 'H. Highsmith', 'J. Jaquez Jr.'"
